,My ID,id,title,readyInMinutes,nutrition>caloricBreakdown>percentProtein,nutrition>caloricBreakdown>percentFat,nutrition>caloricBreakdown>percentCarbs,servings,image,sourceUrl,summary,aggregateLikes,winePairing>pairedWines,winePairing>pairingText
287,35719,35719,Sugar Peanuts,40,11.78,50.26,37.96,10,https://spoonacular.com/recipeImages/35719-556x370.jpg,http://allrecipes.com/recipe/sugar-peanuts/detail.aspx,"Sugar Peanuts might be just the hor d'oeuvre you are searching for. One portion of this dish contains roughly <b>8g of protein</b>, <b>14g of fat</b>, and a total of <b>244 calories</b>. For <b>23 cents per serving</b>, this recipe <b>covers 8%</b> of your daily requirements of vitamins and minerals. This recipe serves 10. 1 person were glad they tried this recipe. It is a good option if you're following a <b>gluten free, fodmap friendly, and vegan</b> diet. It is brought to you by Allrecipes. A mixture of peanuts, sugar, water, and a handful of other ingredients are all it takes to make this recipe so delicious. From preparation to the plate, this recipe takes around <b>40 minutes</b>. All things considered, we decided this recipe <b>deserves a spoonacular score of 56%</b>. This score is solid. Try <a href=""https://spoonacular.com/recipes/nyc-nut-stand-cinnamon-sugar-peanuts-170591"">NYC Nut Stand Cinnamon & Sugar Peanuts</a>, <a href=""https://spoonacular.com/recipes/coconut-corn-ice-cream-with-brown-sugar-syrup-and-peanuts-189725"">Coconut-Corn Ice Cream with Brown-Sugar Syrup and Peanuts</a>, and <a href=""https://spoonacular.com/recipes/coconut-corn-ice-cream-with-brown-sugar-syrup-and-peanuts-35182"">Coconut-corn Ice Cream With Brown-sugar Syrup And Peanuts</a> for similar recipes.",0,,
288,122875,122875,Superb Lite Chicken Salad,30,32.22,43.32,24.46,8,https://spoonacular.com/recipeImages/122875-556x370.jpg,http://www.food.com/recipe/superb-lite-chicken-salad-389424,"Superb Lite Chicken Salad might be just the main course you are searching for. One serving contains <b>159 calories</b>, <b>13g of protein</b>, and <b>8g of fat</b>. This gluten free recipe serves 8 and costs <b>86 cents per serving</b>. 1 person has made this recipe and would make it again. A mixture of grapes, celery, chicken breast, and a handful of other ingredients are all it takes to make this recipe so tasty. To use up the green grapes you could follow this main course with the <a href=""https://spoonacular.com/recipes/rose-levy-beranbaums-chocolate-tomato-cake-with-mystery-ganache-27408"">Rose Levy Beranbaum's Chocolate Tomato Cake with Mystery Ganache</a> as a dessert. From preparation to the plate, this recipe takes approximately <b>30 minutes</b>. All things considered, we decided this recipe <b>deserves a spoonacular score of 29%</b>. This score is not so excellent. Similar recipes include <a href=""https://spoonacular.com/recipes/meat-lite-thai-cabbage-salad-with-chicken-208836"">Meat Lite: Thai Cabbage Salad with Chicken</a>, <a href=""https://spoonacular.com/recipes/surprisingly-superb-weeknight-taco-salad-98274"">Surprisingly Superb Weeknight Taco Salad</a>, and <a href=""https://spoonacular.com/recipes/summer-de-lite-chickpea-salad-31712"">Summer De-‘lite’ Chickpea Salad</a>.",0,,
289,143671,143671,Chicken Adobo,60,30.99,65.53,3.48,6,https://spoonacular.com/recipeImages/143671-556x370.png,http://www.tasteofhome.com/recipes/chicken-adobo,"Chicken Adobo might be just the main course you are searching for. For <b>89 cents per serving</b>, this recipe <b>covers 17%</b> of your daily requirements of vitamins and minerals. Watching your figure? This gluten free and dairy free recipe has <b>486 calories</b>, <b>37g of protein</b>, and <b>34g of fat</b> per serving. This recipe serves 6. Head to the store and pick up vinegar, sugar, chicken legs and thighs, and a few other things to make it today. To use up the white sugar you could follow this main course with the <a href=""https://spoonacular.com/recipes/whole-wheat-refined-sugar-free-sugar-cookies-557184"">Whole Wheat Refined Sugar Free Sugar Cookies</a> as a dessert. 1 person has made this recipe and would make it again. All things considered, we decided this recipe <b>deserves a spoonacular score of 45%</b>. This score is good. Try <a href=""https://spoonacular.com/recipes/classic-chicken-adobo-from-the-adobo-road-cookbook-198466"">Classic Chicken Adobo from 'The Adobo Road Cookbook</a>, <a href=""https://spoonacular.com/recipes/chicken-adobo-252968"">Chicken Adobo</a>, and <a href=""https://spoonacular.com/recipes/chicken-adobo-483124"">Chicken Adobo</a> for similar recipes.",0,,
290,31032,31032,Chili-Roasted Black Eyed Peas,10,19.13,29.2,51.67,10,https://spoonacular.com/recipeImages/31032-556x370.jpg,http://www.myrecipes.com/recipe/chili-roasted-black-eyed-peas-10000001860217/,"Chili-Roasted Black Eyed Peas might be just the side dish you are searching for. Watching your figure? This gluten free and vegan recipe has <b>143 calories</b>, <b>7g of protein</b>, and <b>5g of fat</b> per serving. This recipe serves 10 and costs 24 cents per serving. 1 person were impressed by this recipe. Head to the store and pick up salt, chili powder, pepper, and a few other things to make it today. From preparation to the plate, this recipe takes approximately <b>10 minutes</b>. With a spoonacular <b>score of 83%</b>, this dish is excellent. Similar recipes include <a href=""https://spoonacular.com/recipes/chicken-chili-with-black-eyed-peas-638026"">Chicken Chili With Black Eyed Peas</a>, <a href=""https://spoonacular.com/recipes/chili-rubbed-turkey-cutlets-with-black-eyed-peas-293884"">Chili-Rubbed Turkey Cutlets With Black-Eyed Peas</a>, and <a href=""https://spoonacular.com/recipes/roasted-black-eyed-peas-701887"">Roasted Black-Eyed Peas</a>.",0,,
291,84887,84887,Crispy Baked Basa,40,55.13,30.93,13.94,6,https://spoonacular.com/recipeImages/84887-556x370.jpg,http://www.food.com/recipe/crispy-baked-basa-95598,"Need a <b>pescatarian main course</b>? Crispy Baked Basa could be a spectacular recipe to try. This recipe serves 6. One portion of this dish contains around <b>31g of protein</b>, <b>8g of fat</b>, and a total of <b>225 calories</b>. For <b>$2.71 per serving</b>, this recipe <b>covers 18%</b> of your daily requirements of vitamins and minerals. 8 people have made this recipe and would make it again. If you have parsley, flour, lemon pepper, and a few other ingredients on hand, you can make it. To use up the flour you could follow this main course with the <a href=""https://spoonacular.com/recipes/apple-tart-with-caramel-sauce-47961"">Apple Tart with Caramel Sauce</a> as a dessert. All things considered, we decided this recipe <b>deserves a spoonacular score of 89%</b>. This score is super. Try <a href=""https://spoonacular.com/recipes/crispy-basa-fish-shrimp-84888"">Crispy Basa Fish & Shrimp</a>, <a href=""https://spoonacular.com/recipes/second-to-none-baked-basa-84886"">Second to None Baked Basa</a>, and <a href=""https://spoonacular.com/recipes/lemony-baked-basa-quick-and-easy-593756"">Lemony Baked Basa – Quick and Easy</a> for similar recipes.",8,,
292,9519,9519,Chicken Liver Crostini with Beet Salsa,45,27.47,58.44,14.09,10,https://spoonacular.com/recipeImages/9519-556x370.jpg,http://www.foodandwine.com/recipes/chicken-liver-crostini-with-beet-salsa,"The recipe Chicken Liver Crostini with Beet Salsa could satisfy your Mediterranean craving in around <b>45 minutes</b>. One serving contains <b>119 calories</b>, <b>8g of protein</b>, and <b>8g of fat</b>. For <b>37 cents per serving</b>, you get a hor d'oeuvre that serves 10. 1 person were impressed by this recipe. If you have onion, twenty 1/4-inch-thick baguette, olive oil, and a few other ingredients on hand, you can make it. It is a good option if you're following a <b>dairy free</b> diet. All things considered, we decided this recipe <b>deserves a spoonacular score of 68%</b>. This score is solid. Similar recipes are <a href=""https://spoonacular.com/recipes/crostini-di-fegatini-tuscan-chicken-liver-crostini-619722"">Crostini di fegatini (Tuscan Chicken Liver Crostini)</a>, <a href=""https://spoonacular.com/recipes/crostini-di-fegatini-chicken-liver-crostini-158411"">Crostini di Fegatini (Chicken Liver Crostini)</a>, and <a href=""https://spoonacular.com/recipes/goat-cheese-crostini-with-watermelon-beet-salsa-794879"">Goat Cheese Crostini with Watermelon-Beet Salsa</a>.",0,"['chianti', 'trebbiano', 'verdicchio']","Italian works really well with Chianti, Trebbiano, and Verdicchio. Italians know food and they know wine. Trebbiano and Verdicchio are Italian white wines that pair well with fish and white meat, while Chianti is a great Italian red for heavier, bolder dishes. The Fonterutoli Chianti Classico with a 4.3 out of 5 star rating seems like a good match. It costs about 8 dollars per bottle."
293,187511,187511,Raspberry-Nectarine Parfaits with Warm Peach Sabayon,20,7.33,17.99,74.68,4,https://spoonacular.com/recipeImages/187511-556x370.jpg,http://www.epicurious.com/recipes/food/views/238811,"Raspberry-Nectarine Parfaits with Warm Peach Sabayon might be just the dessert you are searching for. One serving contains <b>259 calories</b>, <b>5g of protein</b>, and <b>6g of fat</b>. This gluten free, dairy free, and vegetarian recipe serves 4 and costs <b>$1.99 per serving</b>. Head to the store and pick up egg yolks, raspberries, peach liqueur, and a few other things to make it today. This recipe from Epicurious has 1 fans. From preparation to the plate, this recipe takes around <b>20 minutes</b>. All things considered, we decided this recipe <b>deserves a spoonacular score of 40%</b>. This score is pretty good. Try <a href=""https://spoonacular.com/recipes/peach-and-raspberry-pavlova-parfaits-66024"">Peach and Raspberry Pavlova Parfaits</a>, <a href=""https://spoonacular.com/recipes/gingerbread-with-warm-apples-and-cider-sabayon-64529"">Gingerbread With Warm Apples And Cider Sabayon</a>, and <a href=""https://spoonacular.com/recipes/warm-sabayon-with-glazed-plums-and-raspberries-775192"">Warm Sabayon with Glazed Plums and Raspberries</a> for similar recipes.",0,,
294,191452,191452,Grilled Vegetable and Rice Salad with Fish-Sauce Vinaigrette,45,7.97,40.62,51.41,6,https://spoonacular.com/recipeImages/191452-556x370.jpg,http://www.epicurious.com:80/recipes/food/views/51104380,"Grilled Vegetable and Rice Salad with Fish-Sauce Vinaigrette might be just the side dish you are searching for. One serving contains <b>390 calories</b>, <b>10g of protein</b>, and <b>18g of fat</b>. This gluten free, dairy free, and pescatarian recipe serves 6 and costs <b>$4.98 per serving</b>. This recipe is liked by 1 foodies and cooks. It is perfect for <b>The Fourth Of July</b>. If you have long chiles, coconut, garlic clove, and a few other ingredients on hand, you can make it. From preparation to the plate, this recipe takes approximately <b>45 minutes</b>. It is brought to you by Epicurious. Overall, this recipe earns a <b>solid spoonacular score of 70%</b>. Try <a href=""https://spoonacular.com/recipes/grilled-vegetable-and-rice-salad-with-fish-sauce-vinaigrette-34719"">Grilled Vegetable And Rice Salad With Fish-sauce Vinaigrette</a>, <a href=""https://spoonacular.com/recipes/grilled-vegetable-and-rice-salad-with-fish-sauce-vinaigrette-150438"">Grilled Vegetable and Rice Salad with Fish-Sauce Vinaigrette</a>, and <a href=""https://spoonacular.com/recipes/farro-and-tomato-salad-with-fish-sauce-vinaigrette-895369"">Farro and Tomato Salad With Fish-Sauce Vinaigrette</a> for similar recipes.",0,,
295,41446,41446,Golden Crisp Daikon Cake with Spicy Herb Soy Sauce,45,17.2,42.26,40.54,8,https://spoonacular.com/recipeImages/41446-556x370.jpg,http://www.epicurious.com/recipes/food/views/Golden-Crisp-Daikon-Cake-with-Spicy-Herb-Soy-Sauce-237085,"If <b>$1.12 per serving</b> falls in your budget, Golden Crisp Daikon Cake with Spicy Herb Soy Sauce might be an awesome <b>gluten free and dairy free</b> recipe to try. This recipe makes 8 servings with <b>295 calories</b>, <b>13g of protein</b>, and <b>14g of fat</b> each. This recipe from Epicurious has 1 fans. A mixture of daikon, soy sauce, cilantro leaves, and a handful of other ingredients are all it takes to make this recipe so scrumptious. From preparation to the plate, this recipe takes roughly <b>45 minutes</b>. All things considered, we decided this recipe <b>deserves a spoonacular score of 31%</b>. This score is not so great. Similar recipes are <a href=""https://spoonacular.com/recipes/soy-sauce-noodles-909570"">Soy Sauce Noodles</a>, <a href=""https://spoonacular.com/recipes/sesame-asparagus-with-soy-garlic-aioli-sauce-910294"">Sesame Asparagus with Soy-Garlic Aioli Sauce</a>, and <a href=""https://spoonacular.com/recipes/honey-soy-steak-kebabs-with-cilantro-lime-sauce-919833"">Honey Soy Steak Kebabs with Cilantro Lime Sauce</a>.",0,,
296,66801,66801,Red Velvet Cake With Cream Cheese Icing,45,4.54,32.04,63.42,6,https://spoonacular.com/recipeImages/66801-556x370.jpg,http://gingerlemongirl.blogspot.com/2008/10/red-velvet-cake-gluten-free.html,"Red Velvet Cake With Cream Cheese Icing might be just the dessert you are searching for. This recipe makes 6 servings with <b>643 calories</b>, <b>7g of protein</b>, and <b>23g of fat</b> each. For <b>94 cents per serving</b>, this recipe <b>covers 14%</b> of your daily requirements of vitamins and minerals. It is perfect for <b>valentin day</b>. This recipe from gingerlemongirl.blogspot.com has 13 fans. If you have powdered cocoa, tapioca flour, egg eggs, and a few other ingredients on hand, you can make it. It is a good option if you're following a <b>gluten free and vegetarian</b> diet. From preparation to the plate, this recipe takes about <b>45 minutes</b>. All things considered, we decided this recipe <b>deserves a spoonacular score of 46%</b>. This score is pretty good. Try <a href=""https://spoonacular.com/recipes/red-velvet-cake-with-cream-cheese-icing-66831"">Red Velvet Cake With Cream Cheese Icing</a>, <a href=""https://spoonacular.com/recipes/red-velvet-cake-with-cream-cheese-icing-493306"">Red Velvet Cake with Cream Cheese Icing</a>, and <a href=""https://spoonacular.com/recipes/red-velvet-cake-with-cream-cheese-icing-130765"">Red Velvet Cake With Cream Cheese Icing</a> for similar recipes.",13,,
297,33646,33646,Slow-cooker Curried Lentils With Mint Rice,890,19.07,9.43,71.5,4,https://spoonacular.com/recipeImages/33646-556x370.jpg,http://www.domesticdivasblog.com/2009/10/domestic-divas-curried-lentils-with.html,"You can never have too many main course recipes, so give Slow-cooker Curried Lentils With Mint Rice a try. For <b>$3.28 per serving</b>, this recipe <b>covers 57%</b> of your daily requirements of vitamins and minerals. This recipe serves 4. One serving contains <b>819 calories</b>, <b>39g of protein</b>, and <b>7g of fat</b>. Head to the store and pick up potatoes, mint, lentils, and a few other things to make it today. To use up the potatoes you could follow this main course with the <a href=""https://spoonacular.com/recipes/sweet-potatoes-scones-761388"">Sweet Potatoes Scones</a> as a dessert. From preparation to the plate, this recipe takes around <b>14 hours and 50 minutes</b>. 1 person has made this recipe and would make it again. It is a good option if you're following a <b>gluten free and vegan</b> diet. All things considered, we decided this recipe <b>deserves a spoonacular score of 88%</b>. This score is outstanding. Try <a href=""https://spoonacular.com/recipes/savory-slow-cooker-brown-rice-and-lentils-525366"">Savory Slow Cooker Brown Rice and Lentils</a>, <a href=""https://spoonacular.com/recipes/slow-cooker-curried-chicken-and-rice-282966"">Slow Cooker Curried Chicken and Rice</a>, and <a href=""https://spoonacular.com/recipes/curried-rice-pilaf-with-red-lentils-687451"">Curried Rice Pilaf With Red Lentils</a> for similar recipes.",0,[],
